SA2_CODE21,SA2_NAME21,CHG_FLAG21,CHG_LBL21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,WKT
203031052,Point Lonsdale - Queenscliff,0,No change,20303,Surf Coast - Bellarine Peninsula,203,Geelong,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,61.6733,http://linked.data.gov.au/dataset/asgsed3/SA2/203031052,"MULTIPOLYGON (((144.68579 -38.245743, 144.687696 -38.245398, 144.684193 -38.244558, 144.68454 -38.245122, 144.68579 -38.245743)), ((144.667556 -38.26219, 144.702015 -38.243115, 144.678834 -38.250618, 144.678084 -38.237877, 144.663191 -38.251863, 144.667556 -38.26219)), ((144.666504 -38.258577, 144.66629 -38.257092, 144.661925 -38.258862, 144.664541 -38.260035, 144.666504 -38.258577)), ((144.555912 -38.202691, 144.548888 -38.21073, 144.580815 -38.218489, 144.576834 -38.237052, 144.606468 -38.25448, 144.591124 -38.251482, 144.573091 -38.278471, 144.613885 -38.29224, 144.620179 -38.275899, 144.672252 -38.265255, 144.666771 -38.262227, 144.63299 -38.269775, 144.623177 -38.251452, 144.681288 -38.201178, 144.640908 -38.196312, 144.555912 -38.202691)), ((144.637837 -38.267234, 144.638388 -38.26743, 144.638939 -38.267357, 144.638506 -38.266639, 144.637837 -38.267234)))"
203031053,Torquay,0,No change,20303,Surf Coast - Bellarine Peninsula,203,Geelong,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,126.3197,http://linked.data.gov.au/dataset/asgsed3/SA2/203031053,"POLYGON ((144.296126 -38.244354, 144.283435 -38.310774, 144.21051 -38.302259, 144.184753 -38.338775, 144.203108 -38.340917, 144.204077 -38.380799, 144.23426 -38.372934, 144.229345 -38.398371, 144.254042 -38.395445, 144.32923 -38.325546, 144.376463 -38.302582, 144.352528 -38.289555, 144.350766 -38.250525, 144.332334 -38.248637, 144.296126 -38.244354))"
203031489,Barwon Heads - Armstrong Creek,1,New,20303,Surf Coast - Bellarine Peninsula,203,Geelong,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,88.2113,http://linked.data.gov.au/dataset/asgsed3/SA2/203031489,"POLYGON ((144.399391 -38.219626, 144.35638 -38.221738, 144.350766 -38.250525, 144.352528 -38.289555, 144.376463 -38.302582, 144.428969 -38.281512, 144.496627 -38.282496, 144.507367 -38.264643, 144.462987 -38.240814, 144.463936 -38.225585, 144.486925 -38.216987, 144.457958 -38.209825, 144.423262 -38.231111, 144.412828 -38.214141, 144.399391 -38.219626))"
203031490,Ocean Grove,1,New,20303,Surf Coast - Bellarine Peninsula,203,Geelong,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,68.7681,http://linked.data.gov.au/dataset/asgsed3/SA2/203031490,"POLYGON ((144.486925 -38.216987, 144.463936 -38.225585, 144.462987 -38.240814, 144.507367 -38.264643, 144.496627 -38.282496, 144.573091 -38.278471, 144.591124 -38.251482, 144.606468 -38.25448, 144.576834 -38.237052, 144.580815 -38.218489, 144.548888 -38.21073, 144.555912 -38.202691, 144.501267 -38.19238, 144.486925 -38.216987))"
204011054,Alexandra,0,No change,20401,Upper Goulburn Valley,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,2118.9554,http://linked.data.gov.au/dataset/asgsed3/SA2/204011054,"POLYGON ((145.518377 -36.992399, 145.522012 -37.037807, 145.532597 -37.06576, 145.545931 -37.065885, 145.54125 -37.095146, 145.562134 -37.115605, 145.550351 -37.137491, 145.580161 -37.151282, 145.55633 -37.170893, 145.560982 -37.206966, 145.638 -37.28417, 145.636877 -37.344905, 145.659137 -37.348445, 145.658464 -37.367935, 145.692403 -37.394027, 145.669175 -37.466209, 145.569871 -37.460374, 145.560365 -37.529861, 145.575082 -37.544997, 145.561913 -37.547338, 145.580048 -37.571205, 145.618018 -37.572283, 145.675858 -37.624182, 145.737347 -37.593979, 145.738249 -37.566582, 145.75601 -37.574332, 145.80919 -37.564378, 145.826326 -37.528123, 146.186011 -37.534811, 146.153365 -37.527806, 146.131273 -37.455615, 146.095382 -37.454289, 146.102425 -37.425734, 146.054337 -37.366804, 146.069603 -37.343199, 146.022623 -37.275251, 146.03755 -37.259605, 146.027726 -37.242772, 145.999977 -37.229133, 145.971479 -37.245003, 145.970035 -37.263976, 145.964912 -37.231115, 145.900958 -37.194227, 145.861351 -37.192543, 145.87749 -37.184641, 145.870811 -37.174281, 145.847449 -37.177991, 145.84525 -37.173731, 145.877079 -37.16822, 145.853644 -37.143507, 145.882575 -37.154238, 145.890458 -37.12119, 145.811123 -37.106848, 145.759323 -37.05511, 145.70655 -37.039237, 145.699033 -37.014773, 145.662499 -37.010535, 145.646792 -36.969077, 145.616445 -36.966665, 145.618576 -36.93814, 145.557997 -36.961544, 145.54581 -36.989512, 145.518377 -36.992399))"
204011055,Euroa,0,No change,20401,Upper Goulburn Valley,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,2057.9046,http://linked.data.gov.au/dataset/asgsed3/SA2/204011055,"POLYGON ((145.758938 -36.435675, 145.724433 -36.424595, 145.731876 -36.499023, 145.631566 -36.499033, 145.631729 -36.563285, 145.353592 -36.55609, 145.318919 -36.612389, 145.304699 -36.61347, 145.302524 -36.641926, 145.292231 -36.6556, 145.318282 -36.672387, 145.318216 -36.730236, 145.336175 -36.730283, 145.336094 -36.752306, 145.318178 -36.752273, 145.318158 -36.799655, 145.363132 -36.799677, 145.37875 -36.880687, 145.431765 -36.870082, 145.461039 -36.880979, 145.467836 -36.901681, 145.411125 -36.995189, 145.422725 -37.004451, 145.488912 -37.02326, 145.490536 -37.00049, 145.518377 -36.992399, 145.54581 -36.989512, 145.557997 -36.961544, 145.618576 -36.93814, 145.650057 -36.945969, 145.727361 -36.923563, 145.790539 -36.932422, 145.861656 -36.906724, 145.872418 -36.799905, 145.829974 -36.786333, 145.812332 -36.735481, 145.839409 -36.666124, 145.817488 -36.659857, 145.818966 -36.619544, 145.807916 -36.618401, 145.823321 -36.454027, 145.799188 -36.458895, 145.758938 -36.435675))"
204011056,Kilmore - Broadford,0,No change,20401,Upper Goulburn Valley,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,461.5233,http://linked.data.gov.au/dataset/asgsed3/SA2/204011056,"POLYGON ((144.812358 -37.213913, 144.829049 -37.235655, 144.825217 -37.284052, 144.8558 -37.285461, 144.849224 -37.322303, 144.917796 -37.347975, 144.92111 -37.332649, 144.991089 -37.341285, 145.030438 -37.329565, 145.048399 -37.315641, 145.056136 -37.263474, 145.117608 -37.263205, 145.125273 -37.293884, 145.195388 -37.294107, 145.195556 -37.278283, 145.16274 -37.277042, 145.174884 -37.204898, 145.110006 -37.168542, 145.035567 -37.159136, 144.99598 -37.163245, 144.989892 -37.201084, 144.945508 -37.214295, 144.91949 -37.202321, 144.925651 -37.165421, 144.913786 -37.153999, 144.879819 -37.175029, 144.807888 -37.171327, 144.812358 -37.213913))"
204011057,Mansfield (Vic.),0,No change,20401,Upper Goulburn Valley,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,3927.8774,http://linked.data.gov.au/dataset/asgsed3/SA2/204011057,"POLYGON ((146.278788 -36.924921, 146.152867 -36.887909, 146.143384 -36.853049, 146.111104 -36.858591, 146.116898 -36.839302, 146.074008 -36.84063, 146.055823 -36.821842, 146.033129 -36.843571, 146.068285 -36.862074, 146.063848 -36.885483, 146.012657 -36.880105, 146.009114 -36.85335, 145.992304 -36.87418, 145.963589 -36.8768, 145.955708 -36.927308, 145.947494 -36.939608, 145.915342 -36.912517, 145.861656 -36.906724, 145.790539 -36.932422, 145.727361 -36.923563, 145.650057 -36.945969, 145.618576 -36.93814, 145.616445 -36.966665, 145.646792 -36.969077, 145.662499 -37.010535, 145.699033 -37.014773, 145.70655 -37.039237, 145.759323 -37.05511, 145.811123 -37.106848, 145.890458 -37.12119, 145.882575 -37.154238, 145.853644 -37.143507, 145.877079 -37.16822, 145.84525 -37.173731, 145.847449 -37.177991, 145.870811 -37.174281, 145.87749 -37.184641, 145.861351 -37.192543, 145.900958 -37.194227, 145.964912 -37.231115, 145.970035 -37.263976, 145.971479 -37.245003, 145.999977 -37.229133, 146.027726 -37.242772, 146.03755 -37.259605, 146.022623 -37.275251, 146.069603 -37.343199, 146.054337 -37.366804, 146.102425 -37.425734, 146.095382 -37.454289, 146.131273 -37.455615, 146.153365 -37.527806, 146.186011 -37.534811, 146.191929 -37.587517, 146.250821 -37.610426, 146.298798 -37.591062, 146.367912 -37.629414, 146.394055 -37.603987, 146.435842 -37.618031, 146.647051 -37.163146, 146.278788 -36.924921))"
204011058,Nagambie,0,No change,20401,Upper Goulburn Valley,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,1294.3498,http://linked.data.gov.au/dataset/asgsed3/SA2/204011058,"POLYGON ((145.131719 -36.67535, 145.087358 -36.675451, 145.043473 -36.65066, 145.042612 -36.682026, 145.020499 -36.681951, 145.017072 -36.668792, 144.986729 -36.699711, 144.932156 -36.699663, 144.931944 -36.747908, 144.794691 -36.75071, 144.784773 -36.780513, 144.798553 -36.832608, 144.853569 -36.880237, 144.944028 -36.857136, 144.93325 -36.835473, 145.04393 -36.853718, 145.121217 -36.893818, 145.130313 -36.970781, 145.198321 -36.970781, 145.198305 -36.985339, 145.222943 -36.985918, 145.220402 -36.999881, 145.29227 -36.999741, 145.311279 -37.017187, 145.339487 -36.983711, 145.36227 -36.992702, 145.372923 -36.975271, 145.411125 -36.995189, 145.467836 -36.901681, 145.461039 -36.880979, 145.431765 -36.870082, 145.37875 -36.880687, 145.363132 -36.799677, 145.318158 -36.799655, 145.318178 -36.752273, 145.336094 -36.752306, 145.336175 -36.730283, 145.318216 -36.730236, 145.318282 -36.672387, 145.292231 -36.6556, 145.302524 -36.641926, 145.212384 -36.647968, 145.203872 -36.66139, 145.223214 -36.685894, 145.185691 -36.686318, 145.178629 -36.70053, 145.16854 -36.675284, 145.131719 -36.67535))"
204011059,Seymour,0,No change,20401,Upper Goulburn Valley,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,79.3085,http://linked.data.gov.au/dataset/asgsed3/SA2/204011059,"POLYGON ((145.130313 -36.970781, 145.099781 -37.023429, 145.140325 -37.035783, 145.141946 -37.091561, 145.220402 -36.999881, 145.222943 -36.985918, 145.198305 -36.985339, 145.198321 -36.970781, 145.130313 -36.970781))"
204011060,Seymour Surrounds,3,Name change,20401,Upper Goulburn Valley,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,1688.8308,http://linked.data.gov.au/dataset/asgsed3/SA2/204011060,"POLYGON ((144.541324 -37.114798, 144.573929 -37.099116, 144.715369 -37.100324, 144.735224 -37.126501, 144.711813 -37.176427, 144.716104 -37.208782, 144.703817 -37.212945, 144.812358 -37.213913, 144.807888 -37.171327, 144.879819 -37.175029, 144.913786 -37.153999, 144.925651 -37.165421, 144.91949 -37.202321, 144.945508 -37.214295, 144.989892 -37.201084, 144.99598 -37.163245, 145.035567 -37.159136, 145.110006 -37.168542, 145.174884 -37.204898, 145.241138 -37.176966, 145.230441 -37.133241, 145.284614 -37.138533, 145.288302 -37.099585, 145.366212 -37.097621, 145.361019 -37.02709, 145.422725 -37.004451, 145.411125 -36.995189, 145.372923 -36.975271, 145.36227 -36.992702, 145.339487 -36.983711, 145.311279 -37.017187, 145.29227 -36.999741, 145.220402 -36.999881, 145.141946 -37.091561, 145.140325 -37.035783, 145.099781 -37.023429, 145.130313 -36.970781, 145.121217 -36.893818, 145.04393 -36.853718, 144.93325 -36.835473, 144.944028 -36.857136, 144.853569 -36.880237, 144.804273 -36.925875, 144.796579 -36.965526, 144.718272 -36.974701, 144.688213 -36.994553, 144.688443 -37.01097, 144.54537 -37.013141, 144.55046 -37.054799, 144.530433 -37.100287, 144.541324 -37.114798))"
204011061,Upper Yarra Valley,0,No change,20401,Upper Goulburn Valley,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,856.2714,http://linked.data.gov.au/dataset/asgsed3/SA2/204011061,"POLYGON ((145.75601 -37.574332, 145.765427 -37.616837, 145.812581 -37.629742, 145.812224 -37.662248, 145.79247 -37.660047, 145.81104 -37.687391, 145.788129 -37.721461, 145.846053 -37.755692, 145.878418 -37.799338, 145.86675 -37.806654, 145.926386 -37.829633, 145.917473 -37.77751, 145.94362 -37.758219, 146.038639 -37.774442, 146.089101 -37.753778, 146.133767 -37.788013, 146.16323 -37.747336, 146.135554 -37.702065, 146.130953 -37.643896, 146.164831 -37.622983, 146.161305 -37.596248, 146.191929 -37.587517, 146.186011 -37.534811, 145.826326 -37.528123, 145.80919 -37.564378, 145.75601 -37.574332))"
204011062,Yea,0,No change,20401,Upper Goulburn Valley,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,1474.2972,http://linked.data.gov.au/dataset/asgsed3/SA2/204011062,"POLYGON ((145.422725 -37.004451, 145.361019 -37.02709, 145.366212 -37.097621, 145.288302 -37.099585, 145.284614 -37.138533, 145.230441 -37.133241, 145.241138 -37.176966, 145.174884 -37.204898, 145.16274 -37.277042, 145.195556 -37.278283, 145.195388 -37.294107, 145.22732 -37.294249, 145.226709 -37.327063, 145.265826 -37.372691, 145.265777 -37.409791, 145.400317 -37.434422, 145.413154 -37.445381, 145.386984 -37.456521, 145.395283 -37.467988, 145.488613 -37.461302, 145.494593 -37.437373, 145.516769 -37.437205, 145.512952 -37.457062, 145.569871 -37.460374, 145.669175 -37.466209, 145.692403 -37.394027, 145.658464 -37.367935, 145.659137 -37.348445, 145.636877 -37.344905, 145.638 -37.28417, 145.560982 -37.206966, 145.55633 -37.170893, 145.580161 -37.151282, 145.550351 -37.137491, 145.562134 -37.115605, 145.54125 -37.095146, 145.545931 -37.065885, 145.532597 -37.06576, 145.522012 -37.037807, 145.518377 -36.992399, 145.490536 -37.00049, 145.488912 -37.02326, 145.422725 -37.004451))"
204021063,Benalla,0,No change,20402,Wangaratta - Benalla,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,315.3043,http://linked.data.gov.au/dataset/asgsed3/SA2/204021063,"POLYGON ((145.934962 -36.471158, 145.948039 -36.480227, 145.931564 -36.48785, 145.924931 -36.520826, 145.899482 -36.520804, 145.899622 -36.555002, 145.917524 -36.55747, 145.903355 -36.626194, 145.923627 -36.628975, 145.93093 -36.659565, 146.057762 -36.692732, 146.066588 -36.653563, 146.089987 -36.664404, 146.11414 -36.608215, 146.052968 -36.586888, 146.08082 -36.563263, 146.020124 -36.482922, 146.019084 -36.456482, 145.998896 -36.464999, 145.988674 -36.44946, 145.934962 -36.471158))"
204021064,Benalla Surrounds,3,Name change,20402,Wangaratta - Benalla,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,2105.3239,http://linked.data.gov.au/dataset/asgsed3/SA2/204021064,"POLYGON ((145.758938 -36.435675, 145.799188 -36.458895, 145.823321 -36.454027, 145.807916 -36.618401, 145.818966 -36.619544, 145.817488 -36.659857, 145.839409 -36.666124, 145.812332 -36.735481, 145.829974 -36.786333, 145.872418 -36.799905, 145.861656 -36.906724, 145.915342 -36.912517, 145.947494 -36.939608, 145.955708 -36.927308, 145.963589 -36.8768, 145.992304 -36.87418, 146.009114 -36.85335, 146.012657 -36.880105, 146.063848 -36.885483, 146.068285 -36.862074, 146.033129 -36.843571, 146.055823 -36.821842, 146.074008 -36.84063, 146.116898 -36.839302, 146.111104 -36.858591, 146.143384 -36.853049, 146.152867 -36.887909, 146.278788 -36.924921, 146.242939 -36.869551, 146.239736 -36.777195, 146.254947 -36.742801, 146.231155 -36.716556, 146.214262 -36.647947, 146.225466 -36.599557, 146.194948 -36.587559, 146.195255 -36.52296, 146.209731 -36.502682, 146.175951 -36.472787, 146.224654 -36.448939, 146.204192 -36.410718, 146.219467 -36.357151, 146.205214 -36.364523, 146.196963 -36.334132, 146.181092 -36.337605, 146.181056 -36.297483, 146.147126 -36.299191, 146.131552 -36.283164, 146.131431 -36.255109, 146.036909 -36.25505, 146.030944 -36.298996, 145.780689 -36.299043, 145.774207 -36.338808, 145.73218 -36.344425, 145.724642 -36.380553, 145.758938 -36.435675), (145.934962 -36.471158, 145.988674 -36.44946, 145.998896 -36.464999, 146.019084 -36.456482, 146.020124 -36.482922, 146.08082 -36.563263, 146.052968 -36.586888, 146.11414 -36.608215, 146.089987 -36.664404, 146.066588 -36.653563, 146.057762 -36.692732, 145.93093 -36.659565, 145.923627 -36.628975, 145.903355 -36.626194, 145.917524 -36.55747, 145.899622 -36.555002, 145.899482 -36.520804, 145.924931 -36.520826, 145.931564 -36.48785, 145.948039 -36.480227, 145.934962 -36.471158))"
204021065,Rutherglen,0,No change,20402,Wangaratta - Benalla,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,479.8352,http://linked.data.gov.au/dataset/asgsed3/SA2/204021065,"POLYGON ((146.301392 -36.036797, 146.299636 -36.047785, 146.282797 -36.041312, 146.29311 -36.029491, 146.282901 -36.011035, 146.275036 -36.012428, 146.272865 -36.026618, 146.257189 -36.01204, 146.219737 -36.036857, 146.177281 -36.034028, 146.179234 -36.051353, 146.198104 -36.04443, 146.202073 -36.069424, 146.294689 -36.087522, 146.284203 -36.142251, 146.522797 -36.171449, 146.51551 -36.134863, 146.536698 -36.101116, 146.531007 -36.080099, 146.573651 -36.072228, 146.569988 -36.051452, 146.583781 -36.052754, 146.589756 -36.019055, 146.614874 -36.022101, 146.620613 -35.993982, 146.607733 -35.987596, 146.618676 -35.975661, 146.599446 -35.970787, 146.583973 -35.983851, 146.562953 -35.967693, 146.549586 -35.992444, 146.501435 -35.958214, 146.492493 -35.985412, 146.504102 -35.988239, 146.492711 -35.991337, 146.454601 -35.962234, 146.443313 -35.976228, 146.421582 -35.965965, 146.39914 -36.007186, 146.380611 -36.012882, 146.378953 -36.045323, 146.338895 -36.026382, 146.329078 -36.043131, 146.301392 -36.036797))"
204021066,Wangaratta,0,No change,20402,Wangaratta - Benalla,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,57.5836,http://linked.data.gov.au/dataset/asgsed3/SA2/204021066,"POLYGON ((146.270828 -36.364494, 146.269801 -36.382811, 146.368811 -36.401637, 146.34539 -36.343391, 146.30385 -36.331275, 146.287985 -36.302357, 146.264281 -36.305994, 146.278704 -36.3346, 146.25966 -36.332584, 146.256834 -36.348778, 146.270828 -36.364494))"
204021067,Wangaratta Surrounds,3,Name change,20402,Wangaratta - Benalla,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,3587.526,http://linked.data.gov.au/dataset/asgsed3/SA2/204021067,"POLYGON ((146.131431 -36.255109, 146.131552 -36.283164, 146.147126 -36.299191, 146.181056 -36.297483, 146.181092 -36.337605, 146.196963 -36.334132, 146.205214 -36.364523, 146.219467 -36.357151, 146.204192 -36.410718, 146.224654 -36.448939, 146.175951 -36.472787, 146.209731 -36.502682, 146.195255 -36.52296, 146.194948 -36.587559, 146.225466 -36.599557, 146.214262 -36.647947, 146.231155 -36.716556, 146.254947 -36.742801, 146.239736 -36.777195, 146.242939 -36.869551, 146.278788 -36.924921, 146.647051 -37.163146, 146.638573 -37.128093, 146.651533 -37.120034, 146.673984 -37.113271, 146.672332 -36.982761, 146.6436 -36.935147, 146.643914 -36.86976, 146.625718 -36.856564, 146.64257 -36.812798, 146.566469 -36.74111, 146.630873 -36.68276, 146.615508 -36.652851, 146.626705 -36.626783, 146.67065 -36.568469, 146.661584 -36.523744, 146.634343 -36.522523, 146.648352 -36.490904, 146.711861 -36.481597, 146.725787 -36.45921, 146.72501 -36.418694, 146.687861 -36.421596, 146.611855 -36.396136, 146.60426 -36.381143, 146.63497 -36.30343, 146.557981 -36.328699, 146.569509 -36.264771, 146.571558 -36.253603, 146.512434 -36.246654, 146.535676 -36.228282, 146.525197 -36.215184, 146.540244 -36.183257, 146.522797 -36.171449, 146.284203 -36.142251, 146.294689 -36.087522, 146.202073 -36.069424, 146.196134 -36.084635, 146.216453 -36.09732, 146.204535 -36.125757, 146.241322 -36.13325, 146.228853 -36.167102, 146.245189 -36.167433, 146.24478 -36.181564, 146.131058 -36.186778, 146.131431 -36.255109), (146.270828 -36.364494, 146.256834 -36.348778, 146.25966 -36.332584, 146.278704 -36.3346, 146.264281 -36.305994, 146.287985 -36.302357, 146.30385 -36.331275, 146.34539 -36.343391, 146.368811 -36.401637, 146.269801 -36.382811, 146.270828 -36.364494))"
204031068,Beechworth,0,No change,20403,Wodonga - Alpine,204,Hume,2RVIC,Rest of Vic.,2,Victoria,AUS,Australia,371.3306,http://linked.data.gov.au/dataset/asgsed3/SA2/204031068,"POLYGON ((146.569509 -36.264771, 146.557981 -36.328699, 146.63497 -36.30343, 146.60426 -36.381143, 146.611855 -36.396136, 146.687861 -36.421596, 146.72501 -36.418694, 146.725787 -36.45921, 146.814569 -36.447962, 146.830549 -36.358584, 146.816018 -36.32429, 146.793458 -36.32331, 146.789054 -36.313866, 146.818785 -36.310785, 146.805231 -36.271725, 146.780957 -36.249864, 146.660959 -36.246211, 146.64083 -36.278903, 146.632967 -36.262527, 146.569509 -36.264771))"
